Length,Method,Time
18308,CFact (ID),42.18853879165650
18308,ISAC (ID),36.18668790817260
18308,ARGOSMART (ID),42.29998040390010
18308,MetaOD (ID),36.27679630279540
18308,MSAD (OOD),0.18370205307006800
18308,SATzilla (OOD),5.610051040649410
18308,UReg (OOD),0.1817594184875490
18308,CFact (OOD),3.717132204055790
18308,ISAC (OOD),3.740227573394780
18308,ARGOSMART (OOD),5.819772367477420
18308,MetaOD (OOD),2.027203325271610
18308,Synthetic,51.448123805999800
18308,CQ,1581.052345586780
18308,UEC,1551.6079419708300
18308,MC,1584.8081799278300
18308,TSADAMS,2181.0517225990300
18308,OE,1473.6252328224200
18308,HITS,1473.69754517746
18308,AutoOD-A,1681.9919768638600
18308,AutoOD-C,1487.8265670604700
18308,UADB,1491.4845382041900
18308,IOE,1474.1754094429000
18308,SELECT,1498.461588031770
18308,GB,3.518
1680,MSAD (ID),0.20393294525146500
1680,SATzilla (ID),0.1935736579895020
1680,UReg (ID),0.26104730796814000
1680,CFact (ID),0.3347587032318120
1680,ISAC (ID),0.231136266708374
1680,ARGOSMART (ID),0.5131089134216310
1680,MetaOD (ID),4.340041753768920
1680,MSAD (OOD),0.2140390319824220
1680,SATzilla (OOD),0.1949254913330080
1680,UReg (OOD),0.2497889442443850
1680,CFact (OOD),0.2932104511260990
1680,ISAC (OOD),0.0735810623168945
1680,ARGOSMART (OOD),0.3912840709686280
1680,MetaOD (OOD),0.4140209598541260
1680,Synthetic,22.551330410003700
1680,CQ,137.76902569961500
1680,UEC,140.7715635585790
1680,MC,138.04388274383500
1680,TSADAMS,737.948922870636
1680,OE,137.74459391212500
1680,HITS,137.74886470413200
1680,AutoOD-A,138.8100560245510
1680,AutoOD-C,138.95183401680000
1680,UADB,147.25887780761700
1680,IOE,137.77202182388300
1680,SELECT,139.5989597377780
1680,GB,0.167
1427,MSAD (ID),0.1888772277832030
1427,SATzilla (ID),0.1791437892913820
1427,UReg (ID),0.23647511291503900
1427,CFact (ID),0.28276169586181600
1427,ISAC (ID),0.3074322166442870
1427,ARGOSMART (ID),0.47807506942749000
1427,MetaOD (ID),4.116440389633180
1427,MSAD (OOD),0.1983097820281980
1427,SATzilla (OOD),0.17934334564209000
1427,UReg (OOD),0.2324670581817630
1427,CFact (OOD),63.43738458824160
1427,ISAC (OOD),0.30472807312011700
1427,ARGOSMART (OOD),0.4707036437988280
1427,MetaOD (OOD),0.2569683628082280
1427,Synthetic,36.683239837646500
1427,CQ,135.22000448036200
1427,UEC,133.99558666229200
1427,MC,135.45522372055100
1427,TSADAMS,735.2431146316530
1427,OE,126.76522031021100
1427,HITS,126.76947894287100
1427,AutoOD-A,128.0998283882140
1427,AutoOD-C,127.90461125564600
1427,UADB,135.69354930114700
1427,IOE,126.8275386352540
1427,SELECT,129.33580603790300
1427,GB,0.153
1680,MSAD (ID),8.794991430282590
1680,SATzilla (ID),8.784969743728640
1680,UReg (ID),0.2859382667541500
1680,CFact (ID),0.3349692859649660
1680,ISAC (ID),0.642498092651367
1680,ARGOSMART (ID),0.5528633632659910
1680,MetaOD (ID),4.073628646850590
1680,MSAD (OOD),0.049632839202880800
1680,SATzilla (OOD),0.5453172855377200
1680,UReg (OOD),0.2767810554504390
1680,CFact (OOD),0.3426337280273440
1680,ISAC (OOD),0.0652404346466064
1680,ARGOSMART (OOD),4.066868288040160
1680,MetaOD (OOD),3.4807050762176500
1680,Synthetic,46.10434346199040
1680,CQ,144.63339500999400
1680,UEC,152.53052482414200
1680,MC,150.68520241165200
1680,TSADAMS,750.4293058433530
1680,OE,141.87746015930200
1680,HITS,141.8818070068360
1680,AutoOD-A,142.63051716232300
1680,AutoOD-C,143.0889352931980
1680,UADB,151.6660906448360
1680,IOE,141.94577399635300
1680,SELECT,144.5403024330140
1680,GB,0.204
1680,MSAD (ID),0.13838465499877900
1680,SATzilla (ID),6.550473045349120
1680,UReg (ID),0.1849683074951170
1680,CFact (ID),0.23082287597656200
1680,ISAC (ID),6.585951637268070
1680,ARGOSMART (ID),6.767542671203610
1680,MetaOD (ID),4.338280338287350
1680,MSAD (OOD),0.1492102890014650
1680,SATzilla (OOD),0.1297345905303960
1680,UReg (OOD),0.1835327892303470
1680,CFact (OOD),74.78432510948180
1680,ISAC (OOD),0.0652335205078125
1680,ARGOSMART (OOD),0.45895321655273400
1680,MetaOD (OOD),0.4030947971343990
1680,Synthetic,21.948287754058800
1680,CQ,149.68006718444800
1680,UEC,167.45426890182500
1680,MC,149.9221558265690
1680,TSADAMS,751.8621494407650
1680,OE,143.14235978508000
1680,HITS,143.14677505874600
1680,AutoOD-A,143.9879985370640
1680,AutoOD-C,144.39498930358900
1680,UADB,152.3338177719120
1680,IOE,143.19952135467500
1680,SELECT,147.54087810897800
1680,GB,0.103
1680,MSAD (ID),0.1430615253448490
1680,SATzilla (ID),0.1337760753631590
1680,UReg (ID),0.1890248126983640
1680,CFact (ID),0.2367276020050050
1680,ISAC (ID),8.763991691589360
1680,ARGOSMART (ID),8.935481884002690
1680,MetaOD (ID),4.455029769897460
1680,MSAD (OOD),0.1528388328552250
1680,SATzilla (OOD),0.1335676975250240
1680,UReg (OOD),0.1877771682739260
1680,CFact (OOD),0.2298857040405270
1680,ISAC (OOD),0.0651205101013183
1680,ARGOSMART (OOD),0.2397299327850340
1680,MetaOD (OOD),0.2594027614593510
1680,Synthetic,38.43041010093690
1680,CQ,149.87636401557900
1680,UEC,146.00561190986600
1680,MC,143.6616838722230
1680,TSADAMS,751.9122564907080
1680,OE,143.36659963417100
1680,HITS,143.3711269645690
1680,AutoOD-A,144.35210998344400
1680,AutoOD-C,144.6341315059660
1680,UADB,152.37424547958400
1680,IOE,143.42371399688700
1680,SELECT,146.30896575737
1680,GB,0.107
1680,MSAD (ID),0.1144606380462650
1680,SATzilla (ID),0.1051525382995610
1680,UReg (ID),0.16063564109802200
1680,CFact (ID),0.20871918487548800
1680,ISAC (ID),6.564817024230960
1680,ARGOSMART (ID),0.4594907073974610
1680,MetaOD (ID),4.334614124298100
1680,MSAD (OOD),0.14151971626281700
1680,SATzilla (OOD),0.1055788307189940
1680,UReg (OOD),0.15865891265869100
1680,CFact (OOD),74.71683580207830
1680,ISAC (OOD),0.6289361400604250
1680,ARGOSMART (OOD),0.906360237121582
1680,MetaOD (OOD),0.25799656867980900
1680,Synthetic,26.43530529594420
1680,CQ,150.22140406990100
1680,UEC,166.09461029434200
1680,MC,150.49829100990300
1680,TSADAMS,750.2442707958220
1680,OE,141.6864334564210
1680,HITS,141.69071450042700
1680,AutoOD-A,142.44829549598700
1680,AutoOD-C,142.96277036476100
1680,UADB,151.10935487556500
1680,IOE,141.74323811340300
1680,SELECT,151.22682823944100
1680,GB,0.078
1680,MSAD (ID),74.64153645515440
1680,SATzilla (ID),0.2442854099273680
1680,UReg (ID),0.3004038982391360
1680,CFact (ID),0.3479548149108890
1680,ISAC (ID),74.66754720687870
1680,ARGOSMART (ID),0.6528453273773190
1680,MetaOD (ID),4.613949485778810
1680,MSAD (OOD),0.17755337333679200
1680,SATzilla (OOD),0.0397724990844726
1680,UReg (OOD),0.298179214477539
1680,CFact (OOD),74.72915766716000
1680,ISAC (OOD),0.38410622406005900
1680,ARGOSMART (OOD),4.594860979080200
1680,MetaOD (OOD),3.363456716537480
1680,Synthetic,25.422114931106600
1680,CQ,215.37800703048700
1680,UEC,217.70178828239400
1680,MC,141.06322346496600
1680,TSADAMS,741.1865812168120
1680,OE,140.75849735260000
1680,HITS,140.7632585716250
1680,AutoOD-A,141.97454010963400
1680,AutoOD-C,141.95223891258200
1680,UADB,149.20444476127600
1680,IOE,140.7862178039550
1680,SELECT,143.7069998931890
1680,GB,0.218
18236,MSAD (ID),47.796515075683600
18236,SATzilla (ID),47.79371627998350
18236,UReg (ID),47.85111388397220
18236,CFact (ID),2.9238122882843000
18236,ISAC (ID),34.518125883102400
18236,ARGOSMART (ID),3.311422689437870
18236,MetaOD (ID),34.61008106803890
18236,MSAD (OOD),34.45834647750850
18236,SATzilla (OOD),7.671111433029180
18236,UReg (OOD),0.4136321849823000
18236,CFact (OOD),3.080040319442750
18236,ISAC (OOD),848.7732331295010
18236,ARGOSMART (OOD),34.73251496887210
18236,MetaOD (OOD),28.091780702590900
18236,Synthetic,58.67090005874630
18236,CQ,1777.99983303833
18236,UEC,2493.0668855304700
18236,MC,1781.7368973999000
18236,TSADAMS,2378.0031420497900
18236,OE,1622.751573190690
18236,HITS,1622.8144756412500
18236,AutoOD-A,1704.3970731353800
18236,AutoOD-C,1643.6103776550300
18236,UADB,1640.646456823350
18236,IOE,1623.1652513599400
18236,SELECT,1636.417460784910
18236,GB,2.883
15736,MSAD (ID),44.67754073143010
15736,SATzilla (ID),44.66832323074340
15736,UReg (ID),44.72435946464540
15736,CFact (ID),6.733589252471920
15736,ISAC (ID),5.607644659042360
15736,ARGOSMART (ID),44.88823647499090
15736,MetaOD (ID),28.749189723968500
15736,MSAD (OOD),0.2989022922515870
15736,SATzilla (OOD),6.639424165725710
15736,UReg (OOD),0.1634027843475340
15736,CFact (OOD),3.4603622493743900
15736,ISAC (OOD),3.428495937347410
15736,ARGOSMART (OOD),0.44975449562072700
15736,MetaOD (OOD),2.272312726974490
15736,Synthetic,72.81111507987980
15736,CQ,1430.9633006286600
15736,UEC,2140.5232709274300
15736,MC,1409.1139889183000
15736,TSADAMS,2030.9699010086100
15736,OE,1386.3611416530600
15736,HITS,1386.4163663101200
15736,AutoOD-A,1456.0388753128100
15736,AutoOD-C,1402.642889709470
15736,UADB,1403.9962582302100
15736,IOE,1386.7334019851700
15736,SELECT,1402.9650938224800
15736,GB,3.231
1680,MSAD (ID),6.524587715148930
1680,SATzilla (ID),0.2869680023193360
1680,UReg (ID),0.3448023891448970
1680,CFact (ID),0.3886125183105470
1680,ISAC (ID),0.07351280212402340
1680,ARGOSMART (ID),6.719918096542360
1680,MetaOD (ID),4.717579864501950
1680,MSAD (OOD),0.0500758209228515
1680,SATzilla (OOD),0.2876389122009280
1680,UReg (OOD),0.0845630683898925
1680,CFact (OOD),0.3974173164367680
1680,ISAC (OOD),0.0706932640075683
1680,ARGOSMART (OOD),0.363858470916748
1680,MetaOD (OOD),0.28192258644104
1680,Synthetic,33.935532341003400
1680,CQ,147.63496466445900
1680,UEC,149.67362042236300
1680,MC,144.54999773407000
1680,TSADAMS,747.658614118576
1680,OE,141.1333728981020
1680,HITS,141.13806855201700
1680,AutoOD-A,141.93986832618700
1680,AutoOD-C,142.38447939872700
1680,UADB,148.37357913970900
1680,IOE,141.1780713748930
1680,SELECT,145.47876488685600
1680,GB,0.26
18397,MSAD (ID),50.20776457595830
18397,SATzilla (ID),50.19977159309390
18397,UReg (ID),50.25799460220340
18397,CFact (ID),7.777168382644650
18397,ISAC (ID),42.83640426254270
18397,ARGOSMART (ID),50.55971164512630
18397,MetaOD (ID),35.12609038734440
18397,MSAD (OOD),34.975555995941200
18397,SATzilla (OOD),50.20284933853150
18397,UReg (OOD),0.41555820274353000
18397,CFact (OOD),2.591627502441410
18397,ISAC (OOD),5.296940828323360
18397,ARGOSMART (OOD),0.3539946155548100
18397,MetaOD (OOD),23.125388359069800
18397,Synthetic,82.4025498867035
18397,CQ,1736.9085120544400
18397,UEC,1681.8765953483600
18397,MC,1625.7083968448600
18397,TSADAMS,2238.606001787190
18397,OE,1618.3245543556200
18397,HITS,1618.3851460533100
18397,AutoOD-A,1696.0560514049500
18397,AutoOD-C,1664.0454899387400
18397,UADB,1633.3144518451700
18397,IOE,1619.0818704681400
18397,SELECT,1640.5594302730600
18397,GB,2.4
18236,MSAD (ID),45.270807708740200
18236,SATzilla (ID),45.27226373100280
18236,UReg (ID),45.32469483757020
18236,CFact (ID),45.48594495201110
18236,ISAC (ID),2.1602891273498500
18236,ARGOSMART (ID),34.745552753448500
18236,MetaOD (ID),34.76866552734380
18236,MSAD (OOD),0.1483986454010010
18236,SATzilla (OOD),0.1380562858581540
18236,UReg (OOD),0.1908035354614260
18236,CFact (OOD),1.7162717208862300
18236,ISAC (OOD),61.7737005443573
18236,ARGOSMART (OOD),3.977210777282720
18236,MetaOD (OOD),2.296068693161010
18236,Synthetic,60.87707613754270
18236,CQ,1637.248779964450
18236,UEC,1601.4226318092300
18236,MC,1531.721281232830
18236,TSADAMS,2120.093726175310
18236,OE,1516.3915960788700
18236,HITS,1516.4581129550900
18236,AutoOD-A,1717.0151090621900
18236,AutoOD-C,1576.7491552829700
18236,UADB,1530.9522793293
18236,IOE,1517.0475974082900
18236,SELECT,1538.238222360610
18236,GB,1.511
18236,MSAD (ID),33.145849069595300
18236,SATzilla (ID),47.716050077438400
18236,UReg (ID),47.76625173187260
18236,CFact (ID),47.81594126319890
18236,ISAC (ID),47.83301632499700
18236,ARGOSMART (ID),1.0670595264434800
18236,MetaOD (ID),33.36153300666810
18236,MSAD (OOD),33.17756565475460
18236,SATzilla (OOD),0.3675059642791750
18236,UReg (OOD),0.4225553836822510
18236,CFact (OOD),2.5553671398162800
18236,ISAC (OOD),0.861032018661499
18236,ARGOSMART (OOD),33.47053583526610
18236,MetaOD (OOD),47.92924349403380
18236,Synthetic,66.43024438285830
18236,CQ,1672.549851200100
18236,UEC,2499.78716450882
18236,MC,1666.8497253131900
18236,TSADAMS,2272.547516843800
18236,OE,1624.9125162086500
18236,HITS,1624.97203597641
18236,AutoOD-A,1763.3388465366400
18236,AutoOD-C,1651.5012942276000
18236,UADB,1646.9062162361100
18236,IOE,1625.3340452632900
18236,SELECT,1677.9048739395100
18236,GB,2.354
1424,MSAD (ID),0.6018591079711910
1424,SATzilla (ID),0.1229696712493900
1424,UReg (ID),0.6501872692108150
1424,CFact (ID),0.6991009864807130
1424,ISAC (ID),0.0719882087707519
1424,ARGOSMART (ID),0.750058120727539
1424,MetaOD (ID),3.875607044219970
1424,MSAD (OOD),0.0523274974822998
1424,SATzilla (OOD),0.1309288291931150
1424,UReg (OOD),0.6552066955566410
1424,CFact (OOD),63.62432242774960
1424,ISAC (OOD),0.0688785152435302
1424,ARGOSMART (OOD),0.2390104370117190
1424,MetaOD (OOD),0.25348625946044900
1424,Synthetic,24.61119457626340
1424,CQ,126.5869803276060
1424,UEC,130.08248725318900
1424,MC,121.15142242622400
1424,TSADAMS,726.6092033233640
1424,OE,120.90119169998200
1424,HITS,120.90585731315600
1424,AutoOD-A,122.6751766090390
1424,AutoOD-C,122.01629041481000
1424,UADB,130.88677715110800
1424,IOE,120.926183927536
1424,SELECT,126.20269297409100
1424,GB,0.566
15403,MSAD (ID),31.25861038017270
15403,SATzilla (ID),31.25845111656190
15403,UReg (ID),31.31299032020570
15403,CFact (ID),31.36419619369510
15403,ISAC (ID),31.364175212860100
15403,ARGOSMART (ID),5.519351930618290
15403,MetaOD (ID),28.60097068977360
15403,MSAD (OOD),0.2112161273956300
15403,SATzilla (OOD),2.158742919921880
15403,UReg (OOD),0.15817013931274400
15403,CFact (OOD),2.9807568702697800
15403,ISAC (OOD),0.3437651329040530
15403,ARGOSMART (OOD),0.5481926136016850
15403,MetaOD (OOD),1.0716586418151900
15403,Synthetic,63.72517286300660
15403,CQ,1021.6711741943400
15403,UEC,1077.1753122081800
15403,MC,1031.3802916297900
15403,TSADAMS,1621.063347328190
15403,OE,1020.8867169570900
15403,HITS,1020.9417740058900
15403,AutoOD-A,1040.8503233146700
15403,AutoOD-C,1030.9707468700400
15403,UADB,1054.0527845573400
15403,IOE,1021.5156837654100
15403,SELECT,1034.6555219841000
15403,GB,2.791
18236,MSAD (ID),47.79159560966490
18236,SATzilla (ID),47.78543201255800
18236,UReg (ID),47.84316221046450
18236,CFact (ID),47.92862978744510
18236,ISAC (ID),6.4772223911285400
18236,ARGOSMART (ID),33.64837384605410
18236,MetaOD (ID),33.64877677345280
18236,MSAD (OOD),0.41938263320922900
18236,SATzilla (OOD),4.897069948196410
18236,UReg (OOD),0.4228001251220700
18236,CFact (OOD),3.4126641883850100
18236,ISAC (OOD),1.9530147590637200
18236,ARGOSMART (OOD),33.638656381607100
18236,MetaOD (OOD),41.44732486724850
18236,Synthetic,75.10603000068660
18236,CQ,1787.4700000248000
18236,UEC,1658.5874687099500
18236,MC,1653.7071096344000
18236,TSADAMS,2387.471655603410
18236,OE,1634.3887257785800
18236,HITS,1634.452754518510
18236,AutoOD-A,1713.0016076774600
18236,AutoOD-C,1651.8704793663000
18236,UADB,1654.5362799377400
18236,IOE,1634.8084352226300
18236,SELECT,1652.9618416042300
18236,GB,3.214
17746,MSAD (ID),46.18816971206670
17746,SATzilla (ID),46.171774858474700
17746,UReg (ID),46.24325346374510
17746,CFact (ID),7.340598686218260
17746,ISAC (ID),6.681487014770510
17746,ARGOSMART (ID),46.53292941474920
17746,MetaOD (ID),34.03379117965700
17746,MSAD (OOD),0.2841326122283940
17746,SATzilla (OOD),46.17274689102170
17746,UReg (OOD),0.17234069252014200
17746,CFact (OOD),3.463965208053590
17746,ISAC (OOD),7.355897529602050
17746,ARGOSMART (OOD),7.582513673782350
17746,MetaOD (OOD),21.374971841812100
17746,Synthetic,72.6079260520935
17746,CQ,2399.5906248989100
17746,UEC,1652.9350493564600
17746,MC,1690.77057723999
17746,TSADAMS,2185.8537678985600
17746,OE,1568.3800531272900
17746,HITS,1568.443117702480
17746,AutoOD-A,1689.3536034469600
17746,AutoOD-C,1584.6559883003200
17746,UADB,1582.8967238311800
17746,IOE,1569.0354443435700
17746,SELECT,1579.4218316917400
17746,GB,3.257
1680,MSAD (ID),3.163123514175420
1680,SATzilla (ID),3.1535169143676800
1680,UReg (ID),0.3705399932861330
1680,CFact (ID),0.3854950714111330
1680,ISAC (ID),3.190317775726320
1680,ARGOSMART (ID),0.8212227649688720
1680,MetaOD (ID),4.601422964096070
1680,MSAD (OOD),0.0482836380004882
1680,SATzilla (OOD),0.0413745059967041
1680,UReg (OOD),3.206165697097780
1680,CFact (OOD),2.7830675868988000
1680,ISAC (OOD),0.295246561050415
1680,ARGOSMART (OOD),4.589046894073490
1680,MetaOD (OOD),3.3741990585327100
1680,Synthetic,43.087901782989500
1680,CQ,147.55531537818900
1680,UEC,149.4602357177730
1680,MC,153.64720172691300
1680,TSADAMS,753.3982631664280
1680,OE,144.82990600204500
1680,HITS,144.83455015754700
1680,AutoOD-A,145.6978550109860
1680,AutoOD-C,145.85925389862100
1680,UADB,151.92293955421400
1680,IOE,144.9201848659520
1680,SELECT,145.88238002395600
1680,GB,0.294
1461,MSAD (ID),0.2050538959503170
1461,SATzilla (ID),0.1958747806549070
1461,UReg (ID),0.2519946994781490
1461,CFact (ID),0.299742073059082
1461,ISAC (ID),0.7517628192901610
1461,ARGOSMART (ID),0.5130320491790770
1461,MetaOD (ID),4.155572690963750
1461,MSAD (OOD),0.2139943542480470
1461,SATzilla (OOD),0.1964960994720460
1461,UReg (OOD),0.2492755355834960
1461,CFact (OOD),64.58699278450010
1461,ISAC (OOD),0.2349846115112300
1461,ARGOSMART (OOD),0.348214729309082
1461,MetaOD (OOD),0.2571846084594730
1461,Synthetic,22.189461421966600
1461,CQ,130.6021850357060
1461,UEC,130.1652832775120
1461,MC,130.84632303810100
1461,TSADAMS,730.6264887104040
1461,OE,122.71190624046300
1461,HITS,122.71556262779200
1461,AutoOD-A,123.70524411010700
1461,AutoOD-C,123.68027238655100
1461,UADB,130.3119030456540
1461,IOE,122.76316432762100
1461,SELECT,124.82721118736300
1461,GB,0.169
18236,MSAD (ID),49.843436491012600
18236,SATzilla (ID),49.84010506820680
18236,UReg (ID),49.89602400016790
18236,CFact (ID),7.735372333526610
18236,ISAC (ID),4.4507744541168200
18236,ARGOSMART (ID),2.7824820156097400
18236,MetaOD (ID),34.17582111930850
18236,MSAD (OOD),7.649001150131230
18236,SATzilla (OOD),7.63195803642273
18236,UReg (OOD),0.1907948589324950
18236,CFact (OOD),1.6289610710144000
18236,ISAC (OOD),849.2071047878270
18236,ARGOSMART (OOD),849.2991074180600
18236,MetaOD (OOD),2.613282178878780
18236,Synthetic,85.52383315467830
18236,CQ,1633.0730211505900
18236,UEC,1691.1105239048000
18236,MC,1623.2783550396000
18236,TSADAMS,2356.6502126216900
18236,OE,1606.7418606510200
18236,HITS,1606.8047292461400
18236,AutoOD-A,1714.4332878818500
18236,AutoOD-C,1622.9461481800100
18236,UADB,1629.196226858140
18236,IOE,1607.38447000885
18236,SELECT,1628.357062839510
18236,GB,1.434
1427,MSAD (ID),0.2414844799041750
1427,SATzilla (ID),0.232550458908081
1427,UReg (ID),0.28762300491333
1427,CFact (ID),0.3336745071411130
1427,ISAC (ID),0.2462050762176510
1427,ARGOSMART (ID),0.4239370670318600
